,Source,InstitutionX,Target,InstitutionY,ProjectId,Acro,Title,StartDate,TotalCost,Type
532,34,Fakultet elektrotehnike i računarstva,80,Fakultet strojarstva i brodogradnje,3807,DATACROSS,Napredne metode i tehnologije u znanosti o podatcima i kooperativnim sustavima,2017-11-01,2004.8,undirected
533,80,Fakultet strojarstva i brodogradnje,66,Institut Ruđer Bošković,3807,DATACROSS,Napredne metode i tehnologije u znanosti o podatcima i kooperativnim sustavima,2017-11-01,2004.8,undirected
534,80,Fakultet strojarstva i brodogradnje,34,Fakultet elektrotehnike i računarstva,3807,DATACROSS,Napredne metode i tehnologije u znanosti o podatcima i kooperativnim sustavima,2017-11-01,2004.8,undirected
537,66,Institut Ruđer Bošković,74,Prehrambeno-tehnološki fakultet Osijek,3855,,Primjena plinske plazme i ultrazvuka u postupcima modifikacije škroba,2016-03-22,2004.8,undirected
538,66,Institut Ruđer Bošković,87,Klinički bolnički centar Osijek,3855,,Primjena plinske plazme i ultrazvuka u postupcima modifikacije škroba,2016-03-22,2004.8,undirected
539,66,Institut Ruđer Bošković,180,Veleučilište u Požegi,3855,,Primjena plinske plazme i ultrazvuka u postupcima modifikacije škroba,2016-03-22,2004.8,undirected
540,74,Prehrambeno-tehnološki fakultet Osijek,66,Institut Ruđer Bošković,3855,,Primjena plinske plazme i ultrazvuka u postupcima modifikacije škroba,2016-03-22,2004.8,undirected
542,74,Prehrambeno-tehnološki fakultet Osijek,87,Klinički bolnički centar Osijek,3855,,Primjena plinske plazme i ultrazvuka u postupcima modifikacije škroba,2016-03-22,2004.8,undirected
543,74,Prehrambeno-tehnološki fakultet Osijek,180,Veleučilište u Požegi,3855,,Primjena plinske plazme i ultrazvuka u postupcima modifikacije škroba,2016-03-22,2004.8,undirected
544,87,Klinički bolnički centar Osijek,66,Institut Ruđer Bošković,3855,,Primjena plinske plazme i ultrazvuka u postupcima modifikacije škroba,2016-03-22,2004.8,undirected
545,87,Klinički bolnički centar Osijek,74,Prehrambeno-tehnološki fakultet Osijek,3855,,Primjena plinske plazme i ultrazvuka u postupcima modifikacije škroba,2016-03-22,2004.8,undirected
547,87,Klinički bolnički centar Osijek,180,Veleučilište u Požegi,3855,,Primjena plinske plazme i ultrazvuka u postupcima modifikacije škroba,2016-03-22,2004.8,undirected
548,180,Veleučilište u Požegi,66,Institut Ruđer Bošković,3855,,Primjena plinske plazme i ultrazvuka u postupcima modifikacije škroba,2016-03-22,2004.8,undirected
549,180,Veleučilište u Požegi,74,Prehrambeno-tehnološki fakultet Osijek,3855,,Primjena plinske plazme i ultrazvuka u postupcima modifikacije škroba,2016-03-22,2004.8,undirected
550,180,Veleučilište u Požegi,87,Klinički bolnički centar Osijek,3855,,Primjena plinske plazme i ultrazvuka u postupcima modifikacije škroba,2016-03-22,2004.8,undirected
553,66,Institut Ruđer Bošković,42,Prehrambeno-biotehnološki fakultet,3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
554,66,Institut Ruđer Bošković,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
555,66,Institut Ruđer Bošković,10,Kemijsko-tehnološki fakultet u Splitu,3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
556,66,Institut Ruđer Bošković,74,Prehrambeno-tehnološki fakultet Osijek,3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
557,42,Prehrambeno-biotehnološki fakultet,66,Institut Ruđer Bošković,3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
559,42,Prehrambeno-biotehnološki fakultet,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
560,42,Prehrambeno-biotehnološki fakultet,10,Kemijsko-tehnološki fakultet u Splitu,3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
561,42,Prehrambeno-biotehnološki fakultet,74,Prehrambeno-tehnološki fakultet Osijek,3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
562,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",66,Institut Ruđer Bošković,3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
563,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",42,Prehrambeno-biotehnološki fakultet,3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
565,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",10,Kemijsko-tehnološki fakultet u Splitu,3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
566,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",74,Prehrambeno-tehnološki fakultet Osijek,3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
567,10,Kemijsko-tehnološki fakultet u Splitu,66,Institut Ruđer Bošković,3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
568,10,Kemijsko-tehnološki fakultet u Splitu,42,Prehrambeno-biotehnološki fakultet,3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
569,10,Kemijsko-tehnološki fakultet u Splitu,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
571,10,Kemijsko-tehnološki fakultet u Splitu,74,Prehrambeno-tehnološki fakultet Osijek,3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
572,74,Prehrambeno-tehnološki fakultet Osijek,66,Institut Ruđer Bošković,3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
573,74,Prehrambeno-tehnološki fakultet Osijek,42,Prehrambeno-biotehnološki fakultet,3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
574,74,Prehrambeno-tehnološki fakultet Osijek,303,"Sveučilište u Rijeci, Odjel za biotehnologiju",3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
575,74,Prehrambeno-tehnološki fakultet Osijek,10,Kemijsko-tehnološki fakultet u Splitu,3877,,Bioprospecting Jadranskog mora,2017-11-01,2004.8,undirected
578,66,Institut Ruđer Bošković,34,Fakultet elektrotehnike i računarstva,3905,DATACROSS,Napredne metode i tehnologije u znanosti o podatcima i kooperativnim sustavima - IJ za napredne kooperativne sustave,2018-11-27,2004.8,undirected
579,34,Fakultet elektrotehnike i računarstva,66,Institut Ruđer Bošković,3905,DATACROSS,Napredne metode i tehnologije u znanosti o podatcima i kooperativnim sustavima - IJ za napredne kooperativne sustave,2018-11-27,2004.8,undirected
590,66,Institut Ruđer Bošković,196,Sveučilište u Zadru,4178,ADRIREEF,Innovative exploitation of Adriatic Reefs in order to strengthen blue economy,2018-12-01,2004.8,undirected
591,66,Institut Ruđer Bošković,73,Pomorski fakultet u Rijeci,4178,ADRIREEF,Innovative exploitation of Adriatic Reefs in order to strengthen blue economy,2018-12-01,2004.8,undirected
592,196,Sveučilište u Zadru,66,Institut Ruđer Bošković,4178,ADRIREEF,Innovative exploitation of Adriatic Reefs in order to strengthen blue economy,2018-12-01,2004.8,undirected
594,196,Sveučilište u Zadru,73,Pomorski fakultet u Rijeci,4178,ADRIREEF,Innovative exploitation of Adriatic Reefs in order to strengthen blue economy,2018-12-01,2004.8,undirected
595,73,Pomorski fakultet u Rijeci,66,Institut Ruđer Bošković,4178,ADRIREEF,Innovative exploitation of Adriatic Reefs in order to strengthen blue economy,2018-12-01,2004.8,undirected
596,73,Pomorski fakultet u Rijeci,196,Sveučilište u Zadru,4178,ADRIREEF,Innovative exploitation of Adriatic Reefs in order to strengthen blue economy,2018-12-01,2004.8,undirected
599,66,Institut Ruđer Bošković,79,"Prirodoslovno-matematički fakultet, Zagreb",4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
600,66,Institut Ruđer Bošković,32,Kineziološki fakultet u Zagrebu,4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
601,66,Institut Ruđer Bošković,145,Medicinski fakultet u Splitu,4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
602,66,Institut Ruđer Bošković,282,GENOS d.o.o.,4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
603,79,"Prirodoslovno-matematički fakultet, Zagreb",66,Institut Ruđer Bošković,4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
605,79,"Prirodoslovno-matematički fakultet, Zagreb",32,Kineziološki fakultet u Zagrebu,4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
606,79,"Prirodoslovno-matematički fakultet, Zagreb",145,Medicinski fakultet u Splitu,4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
607,79,"Prirodoslovno-matematički fakultet, Zagreb",282,GENOS d.o.o.,4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
608,32,Kineziološki fakultet u Zagrebu,66,Institut Ruđer Bošković,4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
609,32,Kineziološki fakultet u Zagrebu,79,"Prirodoslovno-matematički fakultet, Zagreb",4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
611,32,Kineziološki fakultet u Zagrebu,145,Medicinski fakultet u Splitu,4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
612,32,Kineziološki fakultet u Zagrebu,282,GENOS d.o.o.,4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
613,145,Medicinski fakultet u Splitu,66,Institut Ruđer Bošković,4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
614,145,Medicinski fakultet u Splitu,79,"Prirodoslovno-matematički fakultet, Zagreb",4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
615,145,Medicinski fakultet u Splitu,32,Kineziološki fakultet u Zagrebu,4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
617,145,Medicinski fakultet u Splitu,282,GENOS d.o.o.,4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
618,282,GENOS d.o.o.,66,Institut Ruđer Bošković,4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
619,282,GENOS d.o.o.,79,"Prirodoslovno-matematički fakultet, Zagreb",4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
620,282,GENOS d.o.o.,32,Kineziološki fakultet u Zagrebu,4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
621,282,GENOS d.o.o.,145,Medicinski fakultet u Splitu,4203,CEKOM,Centar kompetencija u molekularnoj dijagnostici,2018-05-02,2004.8,undirected
624,66,Institut Ruđer Bošković,79,"Prirodoslovno-matematički fakultet, Zagreb",4327,STRONG-2020,Jaka nuklearna sila na granici znanja: temeljna istraživanja i primjene,2019-11-08,2004.8,undirected
625,79,"Prirodoslovno-matematički fakultet, Zagreb",66,Institut Ruđer Bošković,4327,STRONG-2020,Jaka nuklearna sila na granici znanja: temeljna istraživanja i primjene,2019-11-08,2004.8,undirected
629,66,Institut Ruđer Bošković,219,Sveučilišni računski centar - Srce,4361,NI4OS-Europe,National Initiatives for Open Science in Europe,2020-10-01,2004.8,undirected
630,219,Sveučilišni računski centar - Srce,66,Institut Ruđer Bošković,4361,NI4OS-Europe,National Initiatives for Open Science in Europe,2020-10-01,2004.8,undirected
644,66,Institut Ruđer Bošković,5,Farmaceutsko-biokemijski fakultet,4403,ABBAMEDICA,Antibacterial coating for biodegradable medicine materials,2019-12-20,2004.8,undirected
645,66,Institut Ruđer Bošković,115,Agronomski fakultet,4403,ABBAMEDICA,Antibacterial coating for biodegradable medicine materials,2019-12-20,2004.8,undirected
646,66,Institut Ruđer Bošković,78,Tekstilno-tehnološki fakultet,4403,ABBAMEDICA,Antibacterial coating for biodegradable medicine materials,2019-12-20,2004.8,undirected
647,5,Farmaceutsko-biokemijski fakultet,66,Institut Ruđer Bošković,4403,ABBAMEDICA,Antibacterial coating for biodegradable medicine materials,2019-12-20,2004.8,undirected
649,5,Farmaceutsko-biokemijski fakultet,115,Agronomski fakultet,4403,ABBAMEDICA,Antibacterial coating for biodegradable medicine materials,2019-12-20,2004.8,undirected
650,5,Farmaceutsko-biokemijski fakultet,78,Tekstilno-tehnološki fakultet,4403,ABBAMEDICA,Antibacterial coating for biodegradable medicine materials,2019-12-20,2004.8,undirected
651,115,Agronomski fakultet,66,Institut Ruđer Bošković,4403,ABBAMEDICA,Antibacterial coating for biodegradable medicine materials,2019-12-20,2004.8,undirected
652,115,Agronomski fakultet,5,Farmaceutsko-biokemijski fakultet,4403,ABBAMEDICA,Antibacterial coating for biodegradable medicine materials,2019-12-20,2004.8,undirected
654,115,Agronomski fakultet,78,Tekstilno-tehnološki fakultet,4403,ABBAMEDICA,Antibacterial coating for biodegradable medicine materials,2019-12-20,2004.8,undirected
655,78,Tekstilno-tehnološki fakultet,66,Institut Ruđer Bošković,4403,ABBAMEDICA,Antibacterial coating for biodegradable medicine materials,2019-12-20,2004.8,undirected
656,78,Tekstilno-tehnološki fakultet,5,Farmaceutsko-biokemijski fakultet,4403,ABBAMEDICA,Antibacterial coating for biodegradable medicine materials,2019-12-20,2004.8,undirected
657,78,Tekstilno-tehnološki fakultet,115,Agronomski fakultet,4403,ABBAMEDICA,Antibacterial coating for biodegradable medicine materials,2019-12-20,2004.8,undirected
688,66,Institut Ruđer Bošković,85,Fakultet kemijskog inženjerstva i tehnologije,4613,OS-Mi,Otpad i Sunce u službi fotokatalitičke razgradnje mikroonečišćivala u vodama,2019-12-20,2004.8,undirected
689,66,Institut Ruđer Bošković,84,Metalurški fakultet,4613,OS-Mi,Otpad i Sunce u službi fotokatalitičke razgradnje mikroonečišćivala u vodama,2019-12-20,2004.8,undirected
690,66,Institut Ruđer Bošković,107,Geotehnički fakultet,4613,OS-Mi,Otpad i Sunce u službi fotokatalitičke razgradnje mikroonečišćivala u vodama,2019-12-20,2004.8,undirected
691,85,Fakultet kemijskog inženjerstva i tehnologije,66,Institut Ruđer Bošković,4613,OS-Mi,Otpad i Sunce u službi fotokatalitičke razgradnje mikroonečišćivala u vodama,2019-12-20,2004.8,undirected
693,85,Fakultet kemijskog inženjerstva i tehnologije,84,Metalurški fakultet,4613,OS-Mi,Otpad i Sunce u službi fotokatalitičke razgradnje mikroonečišćivala u vodama,2019-12-20,2004.8,undirected
694,85,Fakultet kemijskog inženjerstva i tehnologije,107,Geotehnički fakultet,4613,OS-Mi,Otpad i Sunce u službi fotokatalitičke razgradnje mikroonečišćivala u vodama,2019-12-20,2004.8,undirected
695,84,Metalurški fakultet,66,Institut Ruđer Bošković,4613,OS-Mi,Otpad i Sunce u službi fotokatalitičke razgradnje mikroonečišćivala u vodama,2019-12-20,2004.8,undirected
696,84,Metalurški fakultet,85,Fakultet kemijskog inženjerstva i tehnologije,4613,OS-Mi,Otpad i Sunce u službi fotokatalitičke razgradnje mikroonečišćivala u vodama,2019-12-20,2004.8,undirected
698,84,Metalurški fakultet,107,Geotehnički fakultet,4613,OS-Mi,Otpad i Sunce u službi fotokatalitičke razgradnje mikroonečišćivala u vodama,2019-12-20,2004.8,undirected
699,107,Geotehnički fakultet,66,Institut Ruđer Bošković,4613,OS-Mi,Otpad i Sunce u službi fotokatalitičke razgradnje mikroonečišćivala u vodama,2019-12-20,2004.8,undirected
700,107,Geotehnički fakultet,85,Fakultet kemijskog inženjerstva i tehnologije,4613,OS-Mi,Otpad i Sunce u službi fotokatalitičke razgradnje mikroonečišćivala u vodama,2019-12-20,2004.8,undirected
701,107,Geotehnički fakultet,84,Metalurški fakultet,4613,OS-Mi,Otpad i Sunce u službi fotokatalitičke razgradnje mikroonečišćivala u vodama,2019-12-20,2004.8,undirected
711,66,Institut Ruđer Bošković,115,Agronomski fakultet,4817,SIR JE IN,Potencijal mikroinkapsulacije u proizvodnji sireva,2019-12-20,2004.8,undirected
712,66,Institut Ruđer Bošković,39,"Veterinarski fakultet, Zagreb",4817,SIR JE IN,Potencijal mikroinkapsulacije u proizvodnji sireva,2019-12-20,2004.8,undirected
713,115,Agronomski fakultet,66,Institut Ruđer Bošković,4817,SIR JE IN,Potencijal mikroinkapsulacije u proizvodnji sireva,2019-12-20,2004.8,undirected
715,115,Agronomski fakultet,39,"Veterinarski fakultet, Zagreb",4817,SIR JE IN,Potencijal mikroinkapsulacije u proizvodnji sireva,2019-12-20,2004.8,undirected
716,39,"Veterinarski fakultet, Zagreb",66,Institut Ruđer Bošković,4817,SIR JE IN,Potencijal mikroinkapsulacije u proizvodnji sireva,2019-12-20,2004.8,undirected
717,39,"Veterinarski fakultet, Zagreb",115,Agronomski fakultet,4817,SIR JE IN,Potencijal mikroinkapsulacije u proizvodnji sireva,2019-12-20,2004.8,undirected
720,66,Institut Ruđer Bošković,79,"Prirodoslovno-matematički fakultet, Zagreb",4832,,Onečišćivači u kopnenim vodama: prijenos u kopneni ekosustav i metabolički odgovor makroskopskih beskralješnjaka,2017-10-16,2004.8,undirected
721,66,Institut Ruđer Bošković,155,"Učiteljski fakultet, Zagreb",4832,,Onečišćivači u kopnenim vodama: prijenos u kopneni ekosustav i metabolički odgovor makroskopskih beskralješnjaka,2017-10-16,2004.8,undirected
